id_client,plafond_credit_eur,sexe,niveau_education,situation_familiale,age,retard_paiement_sep_2023,retard_paiement_aou_2023,retard_paiement_juil_2023,retard_paiement_juin_2023,retard_paiement_mai_2023,retard_paiement_avr_2023,encours_carte_sep_2023_eur,encours_carte_aou_2023_eur,encours_carte_juil_2023_eur,encours_carte_juin_2023_eur,encours_carte_mai_2023_eur,encours_carte_avr_2023_eur,montant_rembourse_sep_2023_eur,montant_rembourse_aou_2023_eur,montant_rembourse_juil_2023_eur,montant_rembourse_juin_2023_eur,montant_rembourse_mai_2023_eur,montant_rembourse_avr_2023_eur,defaut_paiement_mois_suivant
18174,1400,1,2,1,45,0,0,0,0,-2,-2,1432,1205,845,0,0,0,78,28,0,0,0,0,0
18175,6160,1,2,2,39,0,0,0,0,0,0,2888,2555,2292,2226,2157,2209,140,84,112,84,84,84,0
18176,1400,1,2,1,35,-1,-1,-1,-1,-1,0,86,0,115,0,185,76,0,115,0,185,0,41,0
18177,560,1,3,2,61,3,2,2,-1,0,0,54,49,-22,33,22,0,0,0,55,0,0,37,0
18178,2800,1,2,1,44,0,0,0,2,0,0,322,311,347,124,82,41,36,84,0,0,0,90,0
18179,14000,1,1,1,44,0,0,0,0,0,0,1359,1389,1427,1461,1479,1510,62,69,74,59,59,56,0
18180,3360,1,2,2,38,-1,-1,-2,-1,2,2,14,0,0,27,27,45,0,0,27,0,18,0,0
18181,10080,1,1,1,37,-2,-2,-2,-2,-2,-2,-1,228,44,138,75,16,229,44,139,75,17,15,0
18182,12320,1,2,1,48,0,0,0,0,0,0,656,678,674,651,689,458,84,84,56,140,0,140,0
18183,6720,1,2,2,30,-2,-2,-2,-2,-2,-2,392,223,58,218,37,82,223,58,218,37,82,121,0
18184,5600,1,1,1,45,-2,-2,-2,-2,-2,-2,102,48,141,32,30,125,48,142,32,31,126,0,0
18185,1400,1,2,1,46,-1,-1,-1,-1,-2,-1,120,45,87,0,0,38,45,87,0,0,38,110,0
18186,7280,1,2,1,44,2,-1,2,-1,0,0,22,127,109,3346,3063,3114,127,0,3346,98,112,100,1
18187,8400,1,2,1,35,0,0,0,2,0,0,3987,4105,4290,4337,4387,4338,224,302,168,168,168,168,1
18188,3640,1,2,1,37,-1,-1,-1,-1,-1,-1,26,46,15,35,29,15,46,15,35,29,15,43,0
18189,1400,1,2,2,48,0,0,0,0,2,0,139,193,227,279,270,317,56,42,56,0,56,28,1
18190,560,1,3,2,36,0,0,0,0,0,-1,526,532,564,556,-6,466,45,49,35,6,585,31,0
18191,560,1,1,1,36,0,0,0,2,0,0,469,499,561,807,405,523,48,112,8,280,140,28,0
18192,1400,1,3,1,45,0,0,0,0,0,0,1217,1245,1274,1302,1319,1325,56,58,58,47,54,48,0
18193,1960,1,2,2,39,2,2,2,2,2,2,939,1016,1048,1078,1053,1117,94,56,56,0,86,48,1
18194,1960,1,2,1,45,2,0,0,0,0,0,1924,1951,1966,1961,1427,1359,87,84,87,56,50,48,0
18195,12600,1,3,2,38,0,0,0,0,0,0,9027,8443,8123,7887,8105,7344,420,308,280,560,840,840,0
18196,1960,1,2,1,40,0,0,0,0,0,0,153,182,210,240,253,266,31,32,34,17,17,17,0
18197,3360,1,2,2,45,0,0,0,0,0,0,3466,3396,3266,3337,3263,3346,168,162,168,123,140,134,0
18198,2240,1,2,2,33,-1,-1,-1,-1,-1,-1,907,648,882,11,107,108,649,885,11,107,108,42,0
18199,560,1,2,2,40,1,2,2,2,3,2,239,285,293,336,322,313,54,17,56,0,0,28,1
18200,6440,1,2,1,42,0,0,0,0,0,0,746,766,787,933,1077,1191,40,42,168,168,140,44,0
18201,13440,1,1,2,49,0,0,0,0,0,0,12581,12787,11896,9122,8981,9124,479,412,431,293,308,316,0
18202,13720,1,1,1,42,0,0,0,0,0,0,7938,6883,6450,6032,4947,4775,280,252,280,196,196,196,0
18203,8680,1,2,1,42,0,0,0,0,0,0,8022,7359,5896,5907,3542,2884,260,233,194,99,84,75,0
18204,2800,1,1,2,33,0,0,0,0,0,0,1906,1795,1828,2046,2073,1255,140,90,280,280,280,280,0
18205,7280,1,1,2,39,0,0,0,0,0,0,6969,6965,6871,4750,4623,4232,297,272,166,157,153,153,0
18206,10080,1,1,1,43,1,-1,-1,-1,-1,0,-28,211,173,67,239,282,280,840,140,280,140,0,0
18207,14000,1,1,2,48,1,-2,-1,-1,0,0,-13,-13,4,580,669,669,0,22,580,105,0,57,0
18208,4480,1,1,2,34,-2,-2,-2,-1,-1,-2,0,4,39,19,0,0,4,39,19,0,0,0,0
18209,10080,1,3,2,34,0,0,0,0,0,0,8537,8436,7227,7149,6550,6606,420,258,258,227,234,252,0
18210,8960,1,2,1,36,0,0,0,0,0,0,4317,406,8491,8700,8914,7530,140,8400,392,420,336,280,0
18211,5880,1,2,1,42,-2,-2,-2,-2,-2,-2,0,32,28,56,14,149,32,28,56,14,149,102,0
18212,3920,1,1,1,41,0,0,0,0,0,0,1250,1285,1348,1410,1453,1486,56,84,84,84,56,84,0
18213,560,1,2,2,39,0,0,0,0,0,0,370,401,430,460,471,483,36,36,36,20,20,20,1
18214,8400,1,1,3,50,0,0,0,0,0,0,8448,6457,8571,8154,6764,5407,1680,2240,295,240,244,96,1
18215,3640,1,2,1,50,0,0,2,0,0,2,3418,3576,3628,3553,2794,2746,216,168,162,162,81,11,0
18216,5600,1,3,1,50,0,0,2,2,2,2,3350,3580,3597,3221,3284,2953,329,115,0,392,0,290,0
18217,3360,1,2,2,51,2,2,0,0,0,0,3863,3611,3542,3459,2686,2467,0,138,135,115,113,2401,1
18218,1400,1,2,3,52,0,0,0,0,0,0,1396,1434,1404,299,279,268,70,42,36,22,28,42,0
18219,5040,1,1,1,51,0,0,0,0,0,0,1129,1166,1259,1406,1466,1554,56,112,168,84,112,84,0
18220,6440,1,1,1,53,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
18221,280,1,3,1,50,0,0,0,3,2,2,131,180,256,248,240,278,56,84,0,0,42,0,0
18222,560,1,2,1,49,2,2,2,2,0,0,375,371,537,518,508,534,11,173,0,13,28,11,1
18223,5600,1,2,2,48,0,0,0,0,0,0,3127,3189,3263,3371,3402,3403,114,126,162,126,140,140,0
18224,10080,1,2,1,49,1,2,-1,-1,0,-1,92,46,46,52,41,30,0,46,52,30,30,0,0
18225,5880,1,2,1,53,0,0,0,0,0,0,4781,4876,4980,5068,5171,5287,216,224,213,188,199,193,0
18226,2240,1,2,1,53,2,2,2,2,0,0,181,251,276,267,277,293,73,34,0,14,25,0,1
18227,1680,1,2,2,51,0,0,0,0,0,0,764,781,800,814,819,825,41,42,39,27,28,27,0
18228,2800,1,3,1,56,1,2,2,2,2,2,1429,1509,1513,1461,1544,1564,123,56,0,118,60,0,0
18229,560,1,3,1,62,2,3,2,2,2,2,478,462,483,467,503,513,0,36,0,44,22,22,0
18230,1400,1,2,1,54,2,2,2,3,2,2,982,958,1096,1071,1045,1113,0,154,0,0,85,56,1
18231,8400,1,3,1,56,0,0,0,0,0,-1,3090,2872,2907,2782,2845,16,113,171,56,62,16,0,0
18232,3920,1,3,1,50,0,0,0,2,0,0,4007,3895,4122,3917,3834,3643,152,448,0,150,135,129,0
18233,3360,1,3,1,59,0,0,0,0,0,-2,1922,1926,1398,1439,0,0,60,54,67,0,0,0,0
18234,11200,1,3,1,57,-1,0,0,-1,0,0,483,4510,5378,578,511,437,4480,1183,579,169,98,28,0
18235,1400,1,3,2,58,2,0,0,0,0,0,219,212,205,195,163,112,31,32,29,5,4,4,0
18236,2520,1,1,1,56,0,0,0,0,0,0,1636,1686,1736,1699,621,835,72,89,75,28,224,28,0
18237,1680,1,2,1,57,0,0,0,0,0,0,1669,1339,984,957,762,743,87,84,140,56,112,84,0
18238,7280,1,1,1,51,0,0,0,0,0,0,1754,1891,1945,1997,2047,2099,168,84,84,84,84,77,0
18239,2240,1,3,1,52,0,0,2,2,0,0,765,827,889,866,891,0,84,84,0,48,0,0,0
18240,4480,1,2,1,55,-2,-2,-1,0,0,0,-2,-2,3925,3976,4012,4100,0,3927,185,143,153,150,0
18241,280,1,3,2,51,0,0,0,2,0,0,204,233,291,280,280,0,37,67,0,0,0,0,0
18242,5320,1,2,1,50,1,2,2,2,2,2,556,539,609,590,636,622,0,87,0,56,0,53,1
18243,4480,1,1,1,51,0,0,0,2,2,2,3671,3631,3802,3710,3489,3574,140,350,132,0,266,0,0
18244,560,1,3,2,49,3,2,2,2,0,0,450,434,505,485,485,495,0,87,0,11,10,56,0
18245,8400,1,3,1,57,1,-1,-1,-1,-1,-1,0,5,36,318,10,24,5,36,318,10,24,0,0
18246,12320,1,1,1,79,0,0,0,0,0,0,12021,12261,12525,12519,12269,12531,440,463,462,442,463,439,0
18247,1400,1,3,1,54,1,2,0,0,0,0,1363,1333,1358,1386,549,556,0,59,70,22,28,25,0
18248,9800,1,1,1,50,0,0,0,0,0,0,9770,9146,6407,5567,5428,4325,308,238,421,196,560,560,0
18249,1680,1,3,1,50,0,0,0,0,0,0,1672,1675,1349,1194,1136,1137,57,61,46,44,45,42,0
18250,1400,1,2,1,47,2,0,0,0,0,0,294,334,364,386,408,421,45,45,36,28,20,17,1
18251,840,1,2,2,52,2,2,0,0,0,0,843,803,814,821,834,773,0,50,49,34,34,56,1
18252,4200,1,1,2,52,0,0,0,0,0,0,6374,9974,6936,6715,6794,1106,504,346,183,194,11,0,0
18253,2800,1,1,1,60,0,0,3,2,0,0,135,233,225,162,108,73,101,0,0,0,0,76,1
18254,9800,1,1,1,55,-1,-1,-1,-1,-1,-1,92,326,363,1100,153,415,326,364,1100,168,415,26,0
18255,2240,1,2,1,52,0,0,0,0,0,0,2103,2152,2169,591,623,655,98,62,42,42,42,42,0
18256,2240,1,3,1,55,0,0,0,0,0,0,2241,2234,2284,2123,1394,1439,1764,700,216,244,84,361,0
18257,280,1,3,1,54,4,3,2,2,2,2,222,215,235,254,279,235,0,28,28,28,0,56,1
18258,5880,1,2,1,66,-1,2,-1,-1,-1,0,22,11,11,11,22,11,0,22,11,22,0,11,1
18259,14000,1,1,1,62,1,-2,-2,-2,-1,-1,0,0,0,0,55,48,0,0,0,55,48,391,0
18260,560,1,2,1,61,3,4,3,2,2,4,521,505,489,473,597,572,0,0,0,132,0,0,1
18261,9240,1,1,2,54,-2,-2,-2,-2,-2,-2,85,67,50,25,108,42,67,53,26,108,42,0,0
18262,7000,1,1,1,58,0,0,0,-1,0,0,46,70,-2,17,17,0,29,0,18,0,0,0,0
18263,11760,1,1,1,54,-2,-1,2,-1,0,0,28,46,18,374,347,231,46,0,374,0,0,70,0
18264,2520,1,2,1,53,-1,0,0,0,0,0,694,736,769,782,732,726,84,84,56,28,26,28,1
18265,5040,1,3,2,52,0,0,0,0,0,0,2167,2076,2118,2017,1970,1994,92,94,87,73,75,77,0
18266,1400,1,3,1,51,0,0,0,0,0,0,1341,1359,1303,1273,522,533,70,59,57,22,23,18,0
18267,5600,1,2,1,53,1,-1,-1,-2,-2,-1,0,82,0,0,0,189,82,0,0,0,189,0,1
18268,2800,1,1,1,63,0,0,0,0,0,0,1714,1678,1653,1477,1307,1372,79,83,65,49,89,0,0
18269,4200,1,1,1,55,1,-1,-1,0,-1,-1,0,22,130,2826,92,59,22,130,2800,92,72,72,0
18270,10080,1,1,1,62,-1,-1,-1,-1,-1,-1,164,204,193,200,50,547,204,194,200,50,547,103,0
18271,1400,1,2,2,57,0,0,0,0,2,0,1452,1432,1429,1458,1387,1376,62,70,112,0,56,56,0
18272,840,1,2,3,58,3,2,0,0,0,2,658,639,671,757,802,785,0,42,98,65,0,193,0
18273,9240,1,3,1,56,-1,-1,2,-1,-1,0,10,42,10,10,200,160,42,0,10,200,84,67,0
18274,1960,1,2,3,47,0,0,0,2,0,0,780,814,968,944,984,1046,56,168,0,56,78,0,1
18275,11760,1,1,1,51,0,-1,-1,-1,0,0,1619,28,0,8062,8170,8378,28,0,8090,280,591,0,0
18276,3640,1,1,1,51,0,0,0,0,0,0,3475,3544,3664,3702,1477,1497,127,177,155,53,54,54,0
18277,5600,1,2,1,55,0,0,0,0,0,2,5166,5109,5043,5058,2135,2000,224,210,225,157,0,76,0
18278,5040,1,3,1,58,2,2,2,2,2,2,1010,1041,1017,1087,1105,1128,56,0,95,45,45,48,1
18279,4760,1,2,1,59,2,2,2,2,2,2,1249,1271,1298,1325,1336,1381,50,56,56,42,70,0,1
18280,5320,1,1,1,54,0,0,0,0,0,0,5244,5213,5208,4784,2744,2649,196,223,196,96,97,94,0
18281,5600,1,1,1,54,1,2,0,0,0,0,199,134,130,418,239,156,0,34,336,112,139,28,0
18282,840,1,3,1,54,0,0,0,0,0,2,383,413,443,470,498,486,45,45,43,44,0,20,1
18283,12880,1,2,1,55,0,0,-1,0,0,0,150,231,2146,2103,2145,2191,84,2146,560,69,73,73,0
18284,5320,1,1,1,54,0,0,0,0,0,0,5763,5636,5520,5398,4517,4384,200,207,211,157,168,154,0
18285,280,1,2,2,54,0,0,0,2,2,0,104,145,230,231,223,228,44,92,8,0,8,56,0
18286,2520,1,2,1,57,0,0,0,0,0,0,298,305,307,312,426,544,84,84,84,140,168,224,0
18287,12320,1,1,1,54,-1,-1,-1,-1,0,0,238,0,7,239,38,24,0,7,241,24,0,62,0
18288,13440,1,2,1,58,0,0,0,0,0,0,13169,13218,13314,13068,13146,11153,473,491,446,447,404,398,0
18289,10080,1,3,1,56,-1,-1,-1,-1,-1,-1,616,217,34,58,29,29,218,34,59,29,29,29,0
18290,14000,1,1,1,69,-2,-2,-2,-2,-2,-2,32,6,425,95,233,0,6,427,96,234,0,0,0
18291,840,2,3,1,28,0,0,0,0,2,0,649,649,534,550,427,393,80,56,56,0,42,38,0
18292,2240,2,3,1,33,-1,2,-1,-1,-1,-1,22,11,23,11,11,11,0,23,11,11,11,44,1
18293,5600,1,2,1,66,-1,-1,2,-1,-1,-1,11,22,11,11,11,22,22,11,11,11,22,0,1
18294,9800,1,1,1,57,-2,-2,-2,-2,-2,-2,53,0,46,0,0,0,0,46,0,0,0,0,0
18295,4200,1,2,1,55,0,-1,-1,-1,0,0,43,22,0,16,22,0,22,0,16,6,0,0,0
18296,10080,1,3,2,54,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
18297,560,2,3,1,31,1,2,0,0,0,0,445,430,460,483,493,503,0,38,32,14,15,17,1
18298,8680,2,2,1,47,0,0,0,0,0,0,8126,8309,8503,6345,6298,6410,308,339,224,224,252,215,0
18299,5600,2,1,2,31,1,-2,-2,-1,-1,-1,85,40,51,117,170,45,41,51,117,170,45,70,0
18300,5880,2,3,1,40,0,0,0,0,0,0,4488,4038,3462,3161,2727,275,104,90,89,55,275,11,0
18301,840,2,3,1,47,0,0,0,0,0,0,447,496,535,568,586,610,56,56,42,28,34,56,0
18302,3080,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18303,1400,2,3,2,27,2,0,0,-1,-1,-1,391,315,123,87,51,471,35,39,88,51,471,84,0
18304,1400,2,1,2,26,0,-1,-1,-1,-2,-2,118,26,7,-16,-16,-28,28,7,0,0,0,0,1
18305,1400,2,2,1,33,0,0,0,0,0,0,917,958,987,974,994,1017,56,45,45,36,39,45,0
18306,560,2,1,2,23,0,0,0,0,0,0,474,494,523,512,223,233,36,38,34,8,14,14,0
18307,6440,2,3,0,30,-1,-1,-1,2,0,-1,8,21,67,62,34,8,21,67,0,0,8,8,0
18308,2240,2,2,2,32,0,0,0,0,0,0,448,550,650,771,872,1055,140,140,168,140,224,280,0
18309,4200,2,2,1,53,-1,-1,-1,-1,-1,-1,65,149,14,270,107,50,149,14,270,107,50,28,0
18310,6720,2,2,1,28,-1,-1,-1,-1,-2,-2,40,71,21,0,0,0,71,21,0,0,0,36,0
18311,12600,2,1,1,36,-2,-2,-2,-2,-2,-2,111,70,2,-2,409,-2,70,3,0,411,0,395,0
18312,5040,2,2,2,24,-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,9,9,9,9,9,1
18313,840,2,2,2,22,0,0,0,0,0,0,684,712,742,760,775,791,48,50,40,27,28,38,0
18314,1400,2,2,1,22,0,0,0,0,0,0,1360,1390,1323,1191,552,564,56,56,36,28,22,25,1
18315,560,2,2,1,31,2,2,2,2,2,0,496,528,511,564,547,1122,48,0,70,0,22,22,0
18316,4200,2,2,2,25,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,223,0,0,0,0,223,0,342,0
18317,560,2,2,1,29,0,0,0,0,0,0,156,185,213,237,242,251,36,36,32,9,13,9,1
18318,1120,2,2,1,25,0,0,0,0,0,2,1138,1138,1129,1103,1159,1138,55,120,56,82,0,104,1
18319,5040,2,2,1,30,1,-1,-1,-1,0,0,45,4,247,548,397,252,4,248,548,14,84,76,0
18320,2240,2,2,2,29,0,0,0,0,0,0,2202,2191,2240,2297,2199,2211,95,101,112,98,84,112,0
18321,1400,2,2,2,24,0,0,0,0,0,0,1271,1323,1235,1022,798,691,84,85,57,56,28,56,0
18322,13440,2,1,2,32,-1,-1,-1,-1,-1,-1,102,1065,162,259,137,61,1065,162,259,137,61,102,0
18323,560,2,1,2,23,0,0,0,0,0,0,544,491,509,536,513,525,36,39,36,20,20,28,0
18324,4200,2,1,2,24,-2,-2,-2,-2,-2,-2,42,57,0,0,0,0,58,0,0,0,0,0,0
18325,560,2,2,2,22,0,0,0,0,0,0,444,473,516,530,494,0,36,50,36,37,0,0,0
18326,10080,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18327,5600,2,1,2,33,0,-1,0,0,0,0,247,240,408,4414,4023,4474,242,393,4337,360,1400,280,1
18328,560,2,1,2,28,0,-1,-1,2,0,0,130,100,569,377,257,205,142,476,0,0,0,33,0
18329,1400,2,2,2,23,1,-1,-1,-1,-1,0,506,115,0,7,801,673,196,0,7,1302,56,84,0
18330,1960,2,2,2,23,0,0,0,0,0,0,1817,1787,1774,786,798,756,78,76,48,32,32,28,1
18331,3360,2,2,2,23,0,0,0,0,0,0,3257,3238,3051,2341,625,900,169,140,140,56,560,280,0
18332,1400,2,3,1,46,0,0,0,0,2,0,375,425,454,497,210,221,56,45,59,54,14,14,0
18333,8680,2,1,1,36,0,0,0,0,0,0,4401,4496,4768,4907,4980,5092,168,347,219,196,196,185,0
18334,1680,2,2,2,24,0,0,0,0,0,0,1518,1549,1572,1600,1504,1532,56,59,56,59,56,60,0
18335,560,2,1,2,22,0,0,0,0,0,0,645,619,586,545,536,560,37,70,48,23,56,28,0
18336,560,2,2,2,22,2,2,0,0,0,3,193,186,220,254,308,295,0,42,42,62,0,0,1
18337,1400,2,1,2,22,0,0,0,2,0,-1,100,128,215,337,105,3,31,90,0,56,3,822,1
18338,2240,2,2,2,22,0,0,0,0,0,0,516,546,402,430,409,402,56,42,35,9,51,6,0
18339,560,2,2,2,22,0,0,0,0,0,0,476,503,530,552,555,560,84,84,84,56,28,22,0
18340,560,2,6,2,22,0,0,0,0,0,0,548,544,435,40,14,0,130,29,25,0,42,0,1
18341,280,2,1,1,23,0,0,0,0,0,0,214,240,254,39,266,252,35,28,31,261,9,28,0
18342,560,2,2,1,21,-1,0,0,0,2,0,493,491,723,363,269,262,42,64,67,0,56,84,0
18343,560,2,2,2,21,1,2,2,0,0,0,517,366,352,399,396,452,37,0,56,8,56,24,0
18344,840,2,2,2,22,0,0,0,0,0,-1,516,529,421,84,118,33,37,30,28,34,33,21,0
18345,560,2,1,2,21,0,0,-1,-1,-1,0,78,90,18,0,204,182,56,18,14,204,4,0,0
18346,560,2,1,2,22,0,-1,-1,0,-1,-1,517,56,219,151,299,96,57,426,28,299,96,11,0
18347,560,2,2,2,22,1,2,0,0,0,3,440,425,453,482,542,526,0,36,36,68,0,0,0
18348,1400,2,2,2,22,1,2,0,0,0,0,1450,1414,866,392,535,546,0,47,43,154,11,0,0
18349,1400,2,1,2,23,0,0,0,0,0,0,249,287,385,413,462,510,42,112,35,56,56,84,0
18350,1400,2,3,2,23,-1,-1,-1,-1,0,0,91,150,231,394,618,574,151,232,394,421,84,85,1
18351,560,2,2,2,22,0,-1,2,-1,-1,-2,288,90,6,78,0,0,112,0,78,0,0,0,1
18352,560,2,2,2,22,2,4,3,2,0,0,242,234,226,218,227,285,0,0,0,12,66,0,1
18353,2240,2,1,2,23,-2,-2,-2,-2,-2,-2,11,11,11,11,21,15,11,22,11,21,15,123,0
18354,2240,2,2,2,23,0,0,0,0,0,0,1212,1190,1189,1212,1134,1218,48,50,45,42,98,56,0
18355,3640,2,2,2,23,-1,-1,-2,-2,-2,-2,2,0,0,0,0,0,0,0,0,0,0,0,0
18356,5600,2,1,2,24,-2,-2,-2,-2,-2,-2,19,29,0,14,58,653,29,0,14,58,653,120,0
18357,1400,2,1,2,24,0,0,0,-1,-1,-1,765,1409,1142,383,265,11,776,140,383,265,392,16,0
18358,560,2,1,2,22,0,0,2,2,2,2,349,419,404,461,445,480,84,0,73,0,42,0,0
18359,560,2,2,2,22,1,2,2,0,0,0,440,441,432,457,286,287,28,28,34,25,20,64,1
18360,1400,2,2,2,22,1,2,0,0,0,0,1259,1152,893,802,749,694,0,44,45,29,69,30,1
18361,1680,2,2,2,23,1,2,-1,0,0,0,266,255,1217,965,803,729,0,1217,48,31,28,28,0
18362,3640,2,2,2,22,0,-1,-1,0,-1,0,240,15,315,219,464,452,15,315,34,464,0,930,0
18363,2240,2,2,2,22,-1,-1,-1,-1,-2,-2,35,0,905,0,0,0,0,905,0,0,0,0,1
18364,4760,2,2,2,34,0,0,0,0,0,0,4383,4506,4563,4638,4715,3618,210,171,157,140,140,140,0
18365,2520,2,1,2,23,0,0,0,0,0,0,516,646,676,719,766,687,140,41,56,56,42,19,0
18366,560,2,2,1,23,-1,-1,-1,-1,0,-1,96,324,300,120,120,463,325,301,120,0,467,27,0
18367,560,2,1,2,23,-1,-1,-1,-1,-1,-1,34,0,5,34,40,0,0,5,34,40,0,27,0
18368,2240,2,2,2,23,0,0,0,0,-1,-1,1080,772,657,603,408,329,140,140,280,409,329,504,0
18369,840,2,2,2,22,0,0,0,2,2,2,744,772,839,807,845,801,49,98,0,64,1,49,1
18370,840,2,1,2,22,0,0,2,2,2,2,513,588,583,529,548,536,92,36,0,64,0,25,0
18371,840,2,3,1,23,2,2,2,0,0,2,420,447,431,480,514,530,42,0,56,42,28,20,1
18372,4200,2,2,2,23,-2,-1,0,0,0,0,27,1861,1853,1832,1726,1797,1861,69,71,140,117,280,0
18373,1400,2,1,2,23,0,0,0,0,0,-1,1141,1357,1322,312,-81,1350,280,70,84,42,1456,53,1
18374,2240,2,2,2,23,1,-1,-1,2,0,-1,-47,2102,102,61,11,22,2184,102,0,0,22,0,0
18375,840,2,1,2,23,0,0,0,0,-1,-1,587,341,161,142,21,69,31,31,28,21,69,0,1
18376,1680,2,1,2,23,2,2,2,2,2,2,745,821,800,863,885,906,98,0,76,45,39,36,1
18377,2800,2,2,2,23,0,0,0,0,0,0,1187,1215,1244,1280,1538,1570,48,49,56,280,57,60,0
18378,3920,2,1,2,23,0,0,0,0,0,0,986,734,778,819,563,679,56,56,57,36,126,98,0
18379,3920,2,1,2,23,0,-1,-1,-1,-1,0,34,24,11,0,73,5,24,11,0,73,0,37,0
18380,1960,2,5,1,23,0,0,0,0,0,0,864,892,933,962,981,1003,42,56,45,34,36,42,0
18381,1960,2,2,2,22,2,0,0,0,0,0,979,537,560,642,648,645,37,47,112,27,29,168,0
18382,840,2,2,1,28,2,2,2,2,0,0,604,586,663,644,731,854,0,87,0,98,140,28,1
18383,1400,2,3,2,22,2,-1,-1,2,0,0,35,35,60,44,33,22,35,60,0,0,0,0,1
18384,1400,2,2,2,22,2,2,2,0,0,0,1388,1387,1404,1369,836,732,31,48,42,28,28,36,1
18385,840,2,3,1,22,0,0,0,0,0,2,649,677,715,744,787,800,39,48,49,65,29,0,0
18386,840,2,3,2,23,0,0,0,0,0,0,794,791,811,840,641,621,56,56,56,56,56,56,1
18387,840,2,1,2,24,-2,-2,-2,-2,-2,-2,0,0,0,21,0,0,0,0,21,0,0,26,0
18388,560,2,1,2,25,0,0,0,0,0,0,326,334,354,377,230,236,33,36,31,28,9,28,0
18389,1680,2,4,2,23,0,0,0,0,0,0,1705,1697,1630,1695,1261,1066,71,60,1262,48,43,56,0
18390,5600,2,1,2,23,0,0,0,0,0,0,2040,2063,1570,1618,1634,1684,82,59,74,59,76,73,0
18391,2240,2,1,2,23,1,-2,-2,-2,-1,-1,0,0,0,0,23,50,0,0,0,23,50,0,1
18392,4760,2,1,2,23,0,0,0,0,0,0,438,404,432,387,418,283,35,96,59,82,42,29,0
18393,6440,2,2,2,24,-1,-1,-1,-1,-1,0,4,7,12,350,26,9,7,16,350,35,0,0,1
18394,2520,2,1,2,24,2,2,2,2,0,0,394,380,341,364,331,350,0,56,36,20,28,98,1
18395,8120,2,2,2,24,0,0,0,0,0,0,7349,5067,4536,4023,10514,6232,224,182,171,6582,281,210,1
18396,1680,2,2,2,24,0,0,-1,2,0,0,226,194,115,109,131,170,84,115,0,28,42,28,0
18397,560,2,1,2,24,-2,2,2,2,2,0,511,550,534,568,548,501,56,0,56,0,10,96,1
18398,1400,2,2,1,23,0,0,0,0,0,0,715,743,772,799,803,820,40,41,40,28,29,29,0
18399,5880,2,2,2,23,0,0,0,0,0,0,280,414,466,589,546,98,140,140,140,224,56,118,0
18400,8120,2,2,2,29,-1,0,0,0,0,0,3943,3644,3674,3488,3564,3622,174,143,140,168,154,422,0
18401,2520,2,2,2,23,0,0,0,0,0,0,822,728,759,777,787,836,42,42,50,31,62,42,0
18402,1400,2,2,2,23,0,0,0,0,0,0,1043,919,579,126,81,56,49,32,28,8,11,22,0
18403,1400,2,2,2,23,0,0,0,2,0,0,902,1829,933,586,443,452,46,178,0,12,17,14,0
18404,560,2,3,2,24,0,-1,0,0,0,0,38,36,63,74,141,7,36,35,46,113,0,96,0
18405,10080,2,2,2,23,0,0,-2,-2,-2,-2,1062,57,106,239,199,160,58,120,239,43,161,218,0
18406,6440,2,1,2,23,0,0,0,0,0,0,979,1007,523,340,367,373,56,35,32,31,23,20,0
18407,840,2,1,2,24,-1,0,0,0,0,0,560,594,508,404,309,295,84,56,56,56,42,560,0
18408,840,2,1,2,23,0,0,0,0,0,0,489,758,792,828,783,834,280,56,84,21,57,104,0
18409,1960,2,2,2,23,0,0,0,0,0,0,1281,1074,1092,1069,806,462,45,112,34,17,9,5,0
18410,560,2,2,2,25,2,0,0,0,0,-2,523,562,568,463,0,0,48,40,56,0,0,0,1
18411,2240,2,2,2,25,-1,-1,-2,-2,-2,-2,11,0,0,0,0,0,0,0,0,0,0,7,0
18412,2240,2,2,2,24,0,0,0,0,0,0,2259,2225,2259,2231,2200,2235,80,81,79,78,81,87,0
18413,1400,2,2,2,25,0,0,0,0,0,0,1377,1404,2712,1366,541,551,50,59,73,28,28,28,0
18414,840,2,5,2,22,0,0,0,0,0,0,385,293,556,733,752,763,112,280,196,31,28,28,0
18415,840,2,1,2,22,0,0,2,0,0,-1,784,853,832,833,590,53,104,0,28,12,53,154,0
18416,1960,2,2,2,22,0,0,0,0,0,0,1495,1375,1391,1248,872,867,52,63,41,30,31,42,0
18417,840,2,2,2,24,0,0,0,0,0,0,861,807,852,807,753,761,45,70,112,56,28,42,0
18418,3080,2,2,1,24,1,1,-1,0,0,0,274,-35,1822,1851,1520,1450,0,1918,87,112,56,56,0
18419,4480,2,2,2,24,0,0,0,0,0,0,1556,1455,980,742,493,261,84,84,56,28,56,0,0
18420,840,2,2,2,22,2,2,2,2,2,0,824,772,871,875,854,872,0,112,28,0,31,31,1
